area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,"4,358,410",0.4,,,,45.01,"93,620",0.5,21.67,30.12,42.43,57.46,73.07,"45,070","62,650","88,240","119,520","151,980",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,"714,640",0.9,,,,46.91,"97,570",0.3,26.71,34.03,44.40,57.41,72.39,"55,560","70,780","92,360","119,420","150,570",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"589,060",1.0,,,,46.23,"96,160",0.4,26.53,33.65,43.71,56.31,71.00,"55,180","70,000","90,920","117,120","147,670",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"125,570",1.8,,,,50.10,"104,210",0.5,27.79,36.27,47.95,61.85,76.37,"57,810","75,450","99,730","128,640","158,860",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,"30,780",3.6,,,,61.28,"127,460",1.4,33.65,44.85,59.06,74.05,91.24,"69,990","93,290","122,840","154,020","189,780",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"30,780",3.6,,,,61.28,"127,460",1.4,33.65,44.85,59.06,74.05,91.24,"69,990","93,290","122,840","154,020","189,780",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,"832,750",0.7,,,,28.51,"59,290",0.3,15.97,20.14,26.33,34.76,45.51,"33,220","41,880","54,760","72,300","94,660",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"185,430",1.3,,,,33.10,"68,860",0.5,18.75,23.63,30.51,40.01,51.17,"38,990","49,160","63,460","83,230","106,420",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"647,330",0.8,,,,27.19,"56,550",0.4,15.54,19.39,25.13,32.72,42.53,"32,330","40,340","52,270","68,060","88,470",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,"632,330",0.6,,,,46.33,"96,380",0.2,25.88,33.19,43.94,57.66,72.31,"53,840","69,030","91,390","119,920","150,400",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"152,420",1.5,,,,55.34,"115,110",0.5,31.14,41.01,54.18,68.56,80.96,"64,770","85,290","112,690","142,610","168,390",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"354,450",0.8,,,,42.51,"88,410",0.2,25.18,31.47,40.15,51.11,63.71,"52,370","65,460","83,510","106,310","132,520",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"125,460",1.1,,,,46.21,"96,110",0.4,24.91,32.86,45.07,58.12,71.18,"51,800","68,340","93,750","120,880","148,060",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"1,754,750",0.7,,,,51.44,"106,980",0.8,27.78,36.89,49.20,63.34,78.06,"57,790","76,730","102,330","131,750","162,360",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"199,540",1.6,,,,44.53,"92,610",1.4,24.11,31.62,41.61,53.91,67.43,"50,150","65,760","86,550","112,120","140,250",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"1,406,870",0.8,,,,53.66,"111,620",0.7,30.88,39.63,51.69,65.54,79.13,"64,240","82,430","107,510","136,320","164,590",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"148,340",1.4,,,,39.60,"82,370",3.3,19.01,25.73,35.46,49.47,68.31,"39,550","53,520","73,760","102,900","142,080",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"393,160",0.9,,,,44.43,"92,410",0.5,21.05,30.10,42.57,56.38,70.40,"43,780","62,620","88,550","117,260","146,440",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"393,160",0.9,,,,44.43,"92,410",0.5,21.05,30.10,42.57,56.38,70.40,"43,780","62,620","88,550","117,260","146,440",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"194,460",1.3,,,,46.59,"96,900",0.4,24.76,32.23,43.47,57.67,73.47,"51,500","67,030","90,410","119,960","152,820",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"22,260",3.8,,,,58.16,"120,970",1.1,31.18,39.04,52.09,71.50,93.08,"64,860","81,210","108,350","148,720","193,600",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"22,260",3.8,,,,58.16,"120,970",1.1,31.18,39.04,52.09,71.50,93.08,"64,860","81,210","108,350","148,720","193,600",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"2,630",7.6,,,,51.57,"107,280",1.8,27.94,36.62,50.50,61.47,77.92,"58,100","76,170","105,030","127,860","162,060",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"2,630",7.6,,,,51.57,"107,280",1.8,27.94,36.62,50.50,61.47,77.92,"58,100","76,170","105,030","127,860","162,060",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"99,680",1.8,,,,43.56,"90,600",0.5,23.40,30.18,40.78,54.17,67.69,"48,670","62,780","84,810","112,680","140,790",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"99,680",1.8,,,,43.56,"90,600",0.5,23.40,30.18,40.78,54.17,67.69,"48,670","62,780","84,810","112,680","140,790",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"39,090",2.2,,,,46.00,"95,680",0.8,25.33,32.92,43.83,57.11,70.56,"52,690","68,480","91,160","118,790","146,770",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"39,090",2.2,,,,46.00,"95,680",0.8,25.33,32.92,43.83,57.11,70.56,"52,690","68,480","91,160","118,790","146,770",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"30,810",3.1,,,,48.35,"100,560",1.0,25.34,33.70,45.33,60.16,75.99,"52,720","70,090","94,280","125,140","158,060",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,592,680",0.5,,,,42.69,"88,800",0.3,21.77,29.28,39.15,52.87,68.56,"45,280","60,910","81,440","109,970","142,610",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"182,650",1.2,,,,39.06,"81,250",0.7,20.54,27.14,35.83,47.11,60.69,"42,720","56,460","74,520","97,990","126,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"126,130",1.5,,,,41.85,"87,060",0.8,22.66,29.23,37.93,49.51,63.80,"47,130","60,800","78,890","102,980","132,700",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"105,850",1.8,,,,43.06,"89,560",0.9,23.41,30.10,38.82,50.77,66.16,"48,700","62,600","80,750","105,600","137,620",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"20,280",4.5,,,,35.56,"73,970",1.1,20.35,26.25,33.35,43.31,53.98,"42,320","54,600","69,360","90,090","112,290",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"56,520",1.6,,,,32.84,"68,300",0.6,17.85,23.42,30.71,40.54,50.22,"37,130","48,720","63,880","84,320","104,460",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"11,300",2.6,,,,33.55,"69,790",0.8,20.03,25.17,31.47,40.89,49.70,"41,670","52,340","65,470","85,050","103,380",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"45,220",1.9,,,,32.66,"67,920",0.7,17.36,22.96,30.49,40.44,50.41,"36,110","47,750","63,420","84,120","104,850",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,730,720",0.6,,,,48.45,"100,770",0.3,27.98,35.07,45.43,58.86,74.46,"58,210","72,940","94,500","122,420","154,870",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"63,200",3.4,,,,57.32,"119,220",0.8,34.83,43.86,56.01,69.97,80.11,"72,450","91,240","116,500","145,530","166,620",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"63,200",3.4,,,,57.32,"119,220",0.8,34.83,43.86,56.01,69.97,80.11,"72,450","91,240","116,500","145,530","166,620",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,550",10.6,,,,47.26,"98,290",12.4,22.76,29.40,38.81,49.62,77.38,"47,330","61,140","80,720","103,210","160,950",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,550",10.6,,,,47.26,"98,290",12.4,22.76,29.40,38.81,49.62,77.38,"47,330","61,140","80,720","103,210","160,950",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"19,780",4.9,,,,46.68,"97,090",1.1,26.58,34.13,43.95,56.74,71.26,"55,280","70,990","91,410","118,020","148,210",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"19,780",4.9,,,,46.68,"97,090",1.1,26.58,34.13,43.95,56.74,71.26,"55,280","70,990","91,410","118,020","148,210",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"30,120",2.6,,,,56.29,"117,090",1.5,32.12,40.73,52.30,66.28,84.66,"66,810","84,720","108,770","137,860","176,090",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"30,120",2.6,,,,56.29,"117,090",1.5,32.12,40.73,52.30,66.28,84.66,"66,810","84,720","108,770","137,860","176,090",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"310,850",1.0,,,,45.36,"94,360",0.4,26.63,32.76,41.86,54.60,69.50,"55,380","68,130","87,060","113,580","144,560",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"310,850",1.0,,,,45.36,"94,360",0.4,26.63,32.76,41.86,54.60,69.50,"55,380","68,130","87,060","113,580","144,560",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"67,880",3.8,,,,59.15,"123,030",1.7,32.91,42.69,56.36,72.52,89.06,"68,460","88,800","117,220","150,840","185,240",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"67,880",3.8,,,,59.15,"123,030",1.7,32.91,42.69,56.36,72.52,89.06,"68,460","88,800","117,220","150,840","185,240",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"314,360",1.2,,,,51.08,"106,240",0.4,31.04,38.02,48.68,61.71,76.86,"64,570","79,090","101,250","128,360","159,880",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"185,570",1.4,,,,49.75,"103,480",0.4,30.30,37.06,47.37,60.35,74.94,"63,020","77,080","98,530","125,520","155,880",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"128,800",1.9,,,,52.99,"110,210",0.7,32.03,39.62,50.76,63.97,78.95,"66,620","82,420","105,570","133,050","164,210",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"53,150",1.9,,,,45.30,"94,220",0.7,26.12,32.69,42.72,54.93,68.30,"54,330","68,000","88,860","114,250","142,070",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"53,150",1.9,,,,45.30,"94,220",0.7,26.12,32.69,42.72,54.93,68.30,"54,330","68,000","88,860","114,250","142,070",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"317,560",1.3,,,,44.63,"92,830",0.3,27.39,33.86,42.42,53.34,64.85,"56,970","70,430","88,240","110,950","134,890",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"25,860",2.3,,,,45.58,"94,810",0.7,25.79,33.14,43.95,56.94,69.18,"53,650","68,940","91,410","118,440","143,880",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"291,710",1.4,,,,44.55,"92,660",0.3,27.54,33.91,42.32,52.96,64.46,"57,290","70,540","88,020","110,160","134,070",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"11,360",4.6,,,,47.47,"98,730",1.6,31.46,36.30,44.42,56.14,71.01,"65,440","75,500","92,400","116,770","147,710",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"11,360",4.6,,,,47.47,"98,730",1.6,31.46,36.30,44.42,56.14,71.01,"65,440","75,500","92,400","116,770","147,710",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"26,820",2.4,,,,47.06,"97,890",0.8,27.57,34.82,44.88,57.78,71.62,"57,340","72,420","93,360","120,180","148,960",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"26,820",2.4,,,,47.06,"97,890",0.8,27.57,34.82,44.88,57.78,71.62,"57,340","72,420","93,360","120,180","148,960",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"306,990",1.3,,,,44.97,"93,540",0.3,27.47,33.79,42.51,53.84,66.36,"57,130","70,280","88,430","111,980","138,020",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"306,990",1.3,,,,44.97,"93,540",0.3,27.47,33.79,42.51,53.84,66.36,"57,130","70,280","88,430","111,980","138,020",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"6,280",6.0,,,,46.63,"96,990",2.1,25.08,32.81,43.83,58.12,72.71,"52,160","68,240","91,160","120,890","151,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"6,280",6.0,,,,46.63,"96,990",2.1,25.08,32.81,43.83,58.12,72.71,"52,160","68,240","91,160","120,890","151,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"15,850",4.1,,,,58.03,"120,700",3.0,34.55,43.35,54.55,66.50,86.27,"71,860","90,170","113,460","138,330","179,430",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,"15,850",4.1,,,,58.03,"120,700",3.0,34.55,43.35,54.55,66.50,86.27,"71,860","90,170","113,460","138,330","179,430",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2170,Petroleum Engineers,broad,"32,620",4.2,,,,75.37,"156,780",2.5,38.11,51.45,66.21,92.99,#,"79,270","107,020","137,720","193,430",#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,"32,620",4.2,,,,75.37,"156,780",2.5,38.11,51.45,66.21,92.99,#,"79,270","107,020","137,720","193,430",#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2190,Miscellaneous Engineers,broad,"152,340",1.5,,,,49.26,"102,460",0.9,25.83,34.70,47.62,61.92,76.36,"53,730","72,180","99,040","128,780","158,830",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,"152,340",1.5,,,,49.26,"102,460",0.9,25.83,34.70,47.62,61.92,76.36,"53,730","72,180","99,040","128,780","158,830",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,"679,310",0.6,,,,29.00,"60,320",0.3,16.78,21.25,27.73,35.28,43.76,"34,890","44,190","57,690","73,380","91,020",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,"192,760",1.1,,,,28.60,"59,480",0.4,17.27,21.60,27.32,34.17,42.17,"35,920","44,930","56,830","71,080","87,720",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,"98,800",1.7,,,,27.92,"58,080",0.4,17.26,21.59,27.09,33.20,39.54,"35,890","44,920","56,340","69,050","82,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,"24,140",3.6,,,,31.60,"65,720",1.2,18.16,23.02,29.58,38.03,48.39,"37,770","47,880","61,530","79,100","100,650",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,"55,210",1.5,,,,29.09,"60,500",0.8,17.48,21.66,27.43,34.84,44.24,"36,350","45,050","57,060","72,460","92,010",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,"14,600",3.5,,,,26.37,"54,840",0.8,16.08,19.49,25.40,31.05,38.67,"33,450","40,530","52,830","64,590","80,430",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3020,"Engineering Technologists and Technicians, Except Drafters",broad,"433,520",0.8,,,,29.87,"62,130",0.3,17.19,21.89,28.66,36.31,44.99,"35,760","45,540","59,620","75,520","93,580",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,"11,540",6.4,,,,32.86,"68,340",1.6,20.04,25.06,31.74,38.71,48.06,"41,680","52,130","66,020","80,520","99,970",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,"68,870",1.5,,,,26.67,"55,480",0.5,16.29,19.51,25.68,32.25,38.77,"33,880","40,590","53,410","67,070","80,650",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,"122,550",1.4,,,,31.84,"66,240",0.4,18.84,24.42,31.38,37.94,46.49,"39,190","50,790","65,260","78,910","96,690",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,"14,290",3.9,,,,29.53,"61,420",1.1,17.56,21.82,28.05,35.87,44.93,"36,520","45,390","58,350","74,600","93,450",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,"18,010",4.5,,,,26.32,"54,740",1.1,15.68,18.64,24.34,31.20,39.87,"32,610","38,780","50,620","64,890","82,930",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,"67,110",2.8,,,,28.56,"59,400",0.9,17.23,21.37,27.19,34.24,42.21,"35,850","44,440","56,550","71,220","87,790",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,"42,820",2.1,,,,28.44,"59,160",0.7,16.90,21.24,27.40,34.68,42.62,"35,140","44,170","56,980","72,140","88,640",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3030,Surveying and Mapping Technicians,broad,"53,030",1.8,,,,23.32,"48,500",0.5,13.66,16.81,21.64,28.40,36.15,"28,410","34,960","45,010","59,070","75,190",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,"53,030",1.8,,,,23.32,"48,500",0.5,13.66,16.81,21.64,28.40,36.15,"28,410","34,960","45,010","59,070","75,190",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,"88,330",1.7,,,,31.70,"65,940",0.8,17.29,22.77,30.28,38.78,47.97,"35,960","47,370","62,990","80,660","99,790",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,"1,288,920",0.7,,,,37.28,"77,540",0.4,17.62,23.73,32.77,46.24,61.59,"36,640","49,360","68,160","96,180","128,100",,
