AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,"62,600",2.9,,,,25.34,"52,710",2.2,10.62,14.09,21.30,31.71,44.97,"22,090","29,310","44,300","65,960","93,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,"460,250",0.9,,,,46.46,"96,630",0.7,23.44,30.61,40.22,54.07,76.71,"48,760","63,670","83,660","112,460","159,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"4,587,700",0.5,,,,46.53,"96,770",0.5,22.31,31.12,43.92,59.44,75.54,"46,400","64,730","91,350","123,640","157,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,"4,368,000",0.5,,,,46.46,"96,630",0.6,22.20,31.03,43.87,59.42,75.50,"46,180","64,540","91,250","123,600","157,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,"712,460",0.9,,,,48.40,"100,680",0.3,27.43,35.11,45.91,59.41,74.60,"57,060","73,030","95,490","123,570","155,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"574,450",1.0,,,,47.61,"99,020",0.4,27.17,34.63,45.06,58.12,73.11,"56,510","72,030","93,730","120,890","152,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"138,000",1.7,,,,51.72,"107,580",0.4,28.88,37.71,49.80,63.89,78.51,"60,060","78,440","103,590","132,890","163,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,"30,220",3.3,,,,62.93,"130,890",1.4,34.72,45.84,60.97,75.83,93.48,"72,210","95,340","126,830","157,720","194,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"30,220",3.3,,,,62.93,"130,890",1.4,34.72,45.84,60.97,75.83,93.48,"72,210","95,340","126,830","157,720","194,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,"819,040",0.7,,,,28.92,"60,160",0.3,16.23,20.42,26.69,35.30,46.17,"33,770","42,470","55,510","73,420","96,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"184,220",1.4,,,,34.16,"71,040",0.5,19.53,24.39,31.47,41.31,53.10,"40,620","50,730","65,450","85,930","110,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"634,820",0.8,,,,27.40,"57,000",0.3,15.78,19.58,25.33,32.93,42.76,"32,830","40,730","52,690","68,500","88,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,"632,540",0.7,,,,47.80,"99,420",0.3,26.44,34.11,45.37,59.61,74.78,"54,990","70,950","94,380","124,000","155,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"159,350",1.6,,,,57.32,"119,230",0.6,32.31,42.37,56.14,70.90,84.41,"67,190","88,120","116,780","147,480","175,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"339,560",0.8,,,,43.01,"89,460",0.3,25.40,31.89,40.77,51.74,64.89,"52,830","66,340","84,810","107,610","134,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"133,630",1.1,,,,48.60,"101,090",0.4,25.99,34.57,47.53,61.00,74.84,"54,070","71,900","98,860","126,890","155,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"1,811,160",0.8,,,,52.86,"109,950",0.9,28.39,37.86,50.63,65.46,80.51,"59,060","78,750","105,310","136,150","167,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"178,140",1.8,,,,45.98,"95,640",1.6,24.73,32.39,42.88,55.87,70.22,"51,440","67,370","89,190","116,220","146,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"1,476,800",0.9,,,,54.94,"114,270",0.7,31.35,40.39,52.95,67.53,81.78,"65,210","84,020","110,140","140,470","170,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"156,220",1.6,,,,41.10,"85,490",3.6,19.59,26.63,37.12,51.74,70.40,"40,750","55,390","77,200","107,620","146,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"362,580",1.0,,,,46.51,"96,740",0.6,22.00,31.55,44.65,58.83,73.43,"45,760","65,630","92,870","122,360","152,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"362,580",1.0,,,,46.51,"96,740",0.6,22.00,31.55,44.65,58.83,73.43,"45,760","65,630","92,870","122,360","152,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"219,700",1.2,,,,47.93,"99,700",0.5,24.71,32.81,44.79,59.82,76.18,"51,390","68,250","93,170","124,420","158,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"22,480",3.3,,,,59.22,"123,180",1.1,31.74,40.17,53.38,72.62,94.24,"66,030","83,550","111,030","151,060","196,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"22,480",3.3,,,,59.22,"123,180",1.1,31.74,40.17,53.38,72.62,94.24,"66,030","83,550","111,030","151,060","196,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"2,460",7.9,,,,54.10,"112,530",1.7,29.39,38.12,53.30,64.75,81.80,"61,130","79,280","110,860","134,680","170,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"2,460",7.9,,,,54.10,"112,530",1.7,29.39,38.12,53.30,64.75,81.80,"61,130","79,280","110,860","134,680","170,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"96,220",1.7,,,,44.37,"92,280",0.6,23.10,30.32,41.44,55.33,69.39,"48,050","63,070","86,200","115,080","144,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"96,220",1.7,,,,44.37,"92,280",0.6,23.10,30.32,41.44,55.33,69.39,"48,050","63,070","86,200","115,080","144,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"38,860",2.7,,,,46.72,"97,170",1.1,25.33,33.08,44.36,58.56,72.52,"52,700","68,810","92,270","121,800","150,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"38,860",2.7,,,,46.72,"97,170",1.1,25.33,33.08,44.36,58.56,72.52,"52,700","68,810","92,270","121,800","150,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"59,680",2.4,,,,49.97,"103,930",0.8,25.46,34.51,47.23,62.68,79.44,"52,950","71,790","98,230","130,370","165,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,515,040",0.5,,,,43.41,"90,300",0.3,22.21,29.87,39.98,53.83,69.27,"46,190","62,120","83,160","111,960","144,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"180,930",1.2,,,,39.44,"82,030",0.6,21.10,27.69,36.63,48.11,61.39,"43,890","57,600","76,190","100,070","127,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"124,630",1.5,,,,41.89,"87,130",0.8,23.04,29.60,38.63,50.21,63.99,"47,930","61,570","80,350","104,430","133,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"103,900",1.7,,,,43.01,"89,470",0.9,24.02,30.49,39.58,51.29,65.54,"49,950","63,420","82,320","106,680","136,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"20,730",5.2,,,,36.27,"75,440",1.3,20.43,26.34,33.96,44.55,55.61,"42,500","54,790","70,630","92,670","115,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"56,310",2.2,,,,34.01,"70,740",0.6,18.68,24.23,31.85,42.18,52.40,"38,860","50,390","66,250","87,730","108,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"12,600",6.9,,,,34.82,"72,420",1.2,20.66,26.01,32.88,42.61,52.35,"42,980","54,110","68,380","88,620","108,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"43,710",2.0,,,,33.78,"70,260",0.7,18.12,23.68,31.54,42.06,52.41,"37,690","49,250","65,590","87,480","109,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,673,440",0.6,,,,49.28,"102,500",0.3,28.54,35.79,46.30,60.01,75.77,"59,360","74,440","96,310","124,810","157,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"60,630",3.1,,,,58.23,"121,110",0.8,34.99,43.98,57.02,71.43,82.32,"72,770","91,480","118,610","148,570","171,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"60,630",3.1,,,,58.23,"121,110",0.8,34.99,43.98,57.02,71.43,82.32,"72,770","91,480","118,610","148,570","171,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,440",10.3,,,,48.86,"101,620",11.5,24.60,30.14,40.58,50.96,80.11,"51,160","62,700","84,410","106,000","166,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,440",10.3,,,,48.86,"101,620",11.5,24.60,30.14,40.58,50.96,80.11,"51,160","62,700","84,410","106,000","166,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"18,660",4.9,,,,47.28,"98,340",1.1,27.21,34.54,44.53,57.18,71.85,"56,590","71,830","92,620","118,930","149,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"18,660",4.9,,,,47.28,"98,340",1.1,27.21,34.54,44.53,57.18,71.85,"56,590","71,830","92,620","118,930","149,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"25,770",2.6,,,,55.20,"114,820",0.9,32.90,40.81,52.18,65.56,81.23,"68,430","84,890","108,540","136,360","168,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"25,770",2.6,,,,55.20,"114,820",0.9,32.90,40.81,52.18,65.56,81.23,"68,430","84,890","108,540","136,360","168,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"300,850",1.0,,,,45.88,"95,440",0.4,27.00,33.22,42.58,55.34,69.62,"56,160","69,100","88,570","115,110","144,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"300,850",1.0,,,,45.88,"95,440",0.4,27.00,33.22,42.58,55.34,69.62,"56,160","69,100","88,570","115,110","144,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"64,710",3.9,,,,60.65,"126,140",1.8,33.70,43.42,57.48,73.77,92.36,"70,100","90,310","119,560","153,450","192,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"64,710",3.9,,,,60.65,"126,140",1.8,33.70,43.42,57.48,73.77,92.36,"70,100","90,310","119,560","153,450","192,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"307,540",1.2,,,,52.17,"108,510",0.4,32.04,38.95,49.71,63.21,78.34,"66,650","81,010","103,390","131,470","162,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"185,220",1.4,,,,50.96,"105,990",0.5,31.19,37.98,48.48,61.86,76.69,"64,870","79,010","100,830","128,680","159,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"122,320",1.8,,,,54.00,"112,320",0.6,33.28,40.58,51.70,65.05,80.48,"69,210","84,400","107,540","135,290","167,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"50,260",2.0,,,,46.58,"96,890",0.7,26.66,33.78,44.29,57.19,69.55,"55,450","70,260","92,120","118,960","144,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"50,260",2.0,,,,46.58,"96,890",0.7,26.66,33.78,44.29,57.19,69.55,"55,450","70,260","92,120","118,960","144,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"313,980",1.3,,,,45.14,"93,890",0.3,27.77,34.43,42.93,53.89,66.22,"57,750","71,620","89,290","112,090","137,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"23,780",2.2,,,,46.80,"97,330",0.7,26.63,34.36,45.31,58.12,69.62,"55,390","71,460","94,240","120,890","144,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"290,190",1.4,,,,45.01,"93,610",0.3,27.86,34.44,42.76,53.54,65.83,"57,950","71,630","88,950","111,360","136,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"8,700",7.8,,,,47.88,"99,590",1.6,30.10,36.90,45.89,57.11,71.43,"62,610","76,750","95,440","118,790","148,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"8,700",7.8,,,,47.88,"99,590",1.6,30.10,36.90,45.89,57.11,71.43,"62,610","76,750","95,440","118,790","148,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"24,740",2.5,,,,48.34,"100,550",0.9,27.87,35.55,45.98,59.42,74.20,"57,970","73,950","95,640","123,590","154,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"24,740",2.5,,,,48.34,"100,550",0.9,27.87,35.55,45.98,59.42,74.20,"57,970","73,950","95,640","123,590","154,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"293,960",1.4,,,,45.94,"95,560",0.4,28.08,34.56,43.35,54.99,67.82,"58,410","71,880","90,160","114,380","141,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"293,960",1.4,,,,45.94,"95,560",0.4,28.08,34.56,43.35,54.99,67.82,"58,410","71,880","90,160","114,380","141,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"6,270",6.0,,,,48.15,"100,140",1.7,27.42,34.61,45.10,58.50,75.13,"57,040","71,990","93,800","121,670","156,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"6,270",6.0,,,,48.15,"100,140",1.7,27.42,34.61,45.10,58.50,75.13,"57,040","71,990","93,800","121,670","156,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"15,700",4.1,,,,60.16,"125,130",2.9,35.96,44.44,55.84,68.75,89.21,"74,800","92,440","116,140","143,000","185,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,"15,700",4.1,,,,60.16,"125,130",2.9,35.96,44.44,55.84,68.75,89.21,"74,800","92,440","116,140","143,000","185,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2170,Petroleum Engineers,broad,"27,850",5.1,,,,74.20,"154,330",2.4,37.80,51.99,66.02,90.88,#,"78,620","108,130","137,330","189,030",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,"27,850",5.1,,,,74.20,"154,330",2.4,37.80,51.99,66.02,90.88,#,"78,620","108,130","137,330","189,030",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2190,Miscellaneous Engineers,broad,"152,380",1.7,,,,51.47,"107,060",0.8,26.61,36.24,49.70,64.65,79.83,"55,360","75,380","103,380","134,480","166,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,"152,380",1.7,,,,51.47,"107,060",0.8,26.61,36.24,49.70,64.65,79.83,"55,360","75,380","103,380","134,480","166,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,"660,660",0.7,,,,29.64,"61,660",0.2,17.09,21.68,28.32,36.11,44.82,"35,540","45,090","58,900","75,110","93,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,"187,670",1.2,,,,29.03,"60,390",0.3,17.53,22.02,27.87,34.73,42.29,"36,470","45,790","57,960","72,240","87,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,"99,180",1.7,,,,28.42,"59,120",0.4,17.59,22.00,27.64,33.74,40.26,"36,590","45,770","57,500","70,170","83,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,"23,020",3.9,,,,31.59,"65,720",1.1,17.80,23.07,29.85,38.34,48.62,"37,020","47,980","62,100","79,740","101,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,"51,620",1.7,,,,29.56,"61,490",0.5,17.84,22.19,28.01,35.43,44.43,"37,100","46,150","58,270","73,700","92,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,"13,850",4.1,,,,27.18,"56,530",1.0,16.39,19.99,26.20,32.35,39.99,"34,100","41,570","54,500","67,300","83,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3020,"Engineering Technologists and Technicians, Except Drafters",broad,"419,620",0.9,,,,30.64,"63,740",0.3,17.56,22.36,29.33,37.31,46.32,"36,520","46,500","61,000","77,610","96,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,"11,900",7.2,,,,33.98,"70,680",1.3,20.87,25.86,32.97,40.66,49.74,"43,400","53,790","68,570","84,580","103,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,"67,270",1.7,,,,27.21,"56,590",0.5,16.46,19.64,26.00,32.86,39.88,"34,230","40,850","54,080","68,350","82,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,"115,270",1.5,,,,32.84,"68,310",0.4,19.31,25.25,32.48,39.15,47.98,"40,170","52,520","67,550","81,430","99,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,"13,160",3.9,,,,30.19,"62,800",1.2,17.96,22.42,28.75,36.67,45.83,"37,350","46,640","59,800","76,270","95,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,"17,070",3.9,,,,27.20,"56,570",1.2,15.79,18.91,24.82,32.26,42.18,"32,850","39,330","51,630","67,100","87,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,"62,980",3.3,,,,28.81,"59,920",0.7,17.57,21.65,27.56,34.61,41.78,"36,550","45,040","57,320","71,990","86,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,"39,880",2.2,,,,29.27,"60,880",0.8,17.40,21.84,28.00,35.48,43.90,"36,200","45,430","58,230","73,800","91,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3030,Surveying and Mapping Technicians,broad,"53,370",3.0,,,,23.93,"49,770",0.5,14.00,17.19,22.21,29.05,37.25,"29,110","35,760","46,200","60,430","77,480",,
