AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,"68,770",1.5,,,,,42.32,"88,030",0.8,22.90,29.08,37.23,48.68,73.83,"47,630","60,490","77,440","101,250","153,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2050,Financial Analysts and Advisors,broad,"716,930",0.8,,,,,51.13,"106,340",0.5,23.43,29.99,39.29,61.35,94.33,"48,730","62,380","81,730","127,610","196,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2051,Financial and Investment Analysts,detailed,"291,880",1.5,,,,,49.53,"103,020",0.9,27.84,31.75,44.03,59.91,80.08,"57,900","66,030","91,580","124,610","166,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,"263,030",1.6,,,,,57.67,"119,960",1.0,22.87,29.42,45.27,76.39,#,"47,570","61,200","94,170","158,890",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,"107,690",2.8,,,,,38.43,"79,940",0.9,22.76,28.29,36.73,47.25,60.76,"47,330","58,840","76,390","98,270","126,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2054,Financial Risk Specialists,detailed,"54,320",2.1,,,,,53.18,"110,610",0.9,28.54,37.17,48.08,63.42,82.21,"59,370","77,310","100,000","131,910","171,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,"60,750",1.4,,,,,46.24,"96,180",0.6,23.47,29.96,39.14,58.67,77.33,"48,830","62,320","81,410","122,030","160,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,"60,750",1.4,,,,,46.24,"96,180",0.6,23.47,29.96,39.14,58.67,77.33,"48,830","62,320","81,410","122,030","160,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,"371,400",1.1,,,,,37.52,"78,040",0.8,16.00,22.62,29.82,46.67,63.42,"33,290","47,040","62,030","97,070","131,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,"31,230",3.6,,,,,24.25,"50,430",1.0,16.94,18.22,22.87,28.55,36.17,"35,240","37,900","47,580","59,390","75,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,"340,170",1.1,,,,,38.74,"80,570",0.8,15.64,22.83,30.47,47.18,66.50,"32,520","47,490","63,380","98,130","138,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,"135,460",1.8,,,,,26.80,"55,750",0.8,13.83,17.27,23.51,33.50,46.55,"28,770","35,920","48,900","69,680","96,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,"52,270",0.8,,,,,30.38,"63,200",0.3,16.95,20.96,27.30,38.74,49.44,"35,260","43,590","56,780","80,580","102,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,"83,190",2.8,,,,,24.56,"51,080",1.4,11.51,14.59,22.26,29.86,41.09,"23,930","30,340","46,290","62,100","85,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2090,Miscellaneous Financial Specialists,broad,"123,200",1.8,,,,,38.64,"80,370",1.5,18.38,24.10,35.21,47.44,62.02,"38,220","50,120","73,240","98,680","129,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,"123,200",1.8,,,,,38.64,"80,370",1.5,18.38,24.10,35.21,47.44,62.02,"38,220","50,120","73,240","98,680","129,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"4,654,750",0.4,,,,,48.01,"99,860",0.3,22.80,30.09,46.90,61.55,78.67,"47,430","62,590","97,540","128,030","163,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,"4,389,910",0.4,,,,,47.89,"99,620",0.3,22.77,30.03,46.84,61.55,78.63,"47,360","62,460","97,430","128,020","163,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,"662,370",0.9,,,,,50.40,"104,840",0.4,29.28,37.38,47.92,61.41,78.26,"60,900","77,750","99,680","127,740","162,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"505,150",1.0,,,,,49.14,"102,210",0.5,29.17,37.32,47.73,60.95,75.97,"60,680","77,620","99,270","126,780","158,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"157,220",2.0,,,,,54.46,"113,270",0.6,29.58,38.18,49.33,63.14,79.77,"61,520","79,400","102,600","131,340","165,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,"30,840",3.8,,,,,68.58,"142,650",1.7,35.68,47.66,63.22,78.98,#,"74,210","99,140","131,490","164,280",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"30,840",3.8,,,,,68.58,"142,650",1.7,35.68,47.66,63.22,78.98,#,"74,210","99,140","131,490","164,280",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,"830,510",0.8,,,,,29.11,"60,550",0.4,17.40,21.64,27.84,36.58,46.94,"36,180","45,020","57,910","76,080","97,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"176,200",1.8,,,,,34.30,"71,350",0.7,18.54,23.51,30.17,38.57,49.24,"38,560","48,900","62,760","80,220","102,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"654,310",0.8,,,,,27.72,"57,650",0.4,16.45,18.93,23.93,32.76,43.78,"34,220","39,380","49,770","68,130","91,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,"621,900",1.1,,,,,49.25,"102,440",0.8,27.57,36.17,47.44,61.39,78.33,"57,350","75,230","98,680","127,690","162,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"168,830",1.4,,,,,58.01,"120,650",0.7,30.41,40.32,57.94,73.06,81.20,"63,240","83,870","120,520","151,960","168,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,"85,870",1.5,,,,,46.42,"96,550",0.9,23.50,30.36,46.50,59.88,72.79,"48,880","63,160","96,710","124,550","151,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,"50,440",5.5,,,,,58.58,"121,840",2.5,30.41,38.99,59.34,75.07,81.49,"63,260","81,110","123,430","156,140","169,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"316,760",1.1,,,,,43.87,"91,250",0.8,23.83,30.27,38.75,49.38,62.90,"49,560","62,970","80,600","102,720","130,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"1,874,100",0.6,,,,,54.68,"113,720",0.4,29.24,38.13,49.49,63.50,80.68,"60,820","79,320","102,930","132,070","167,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"152,610",2.0,,,,,46.46,"96,650",1.1,22.86,30.21,44.71,58.94,74.64,"47,560","62,840","93,000","122,600","155,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,"1,364,180",0.7,,,,,58.17,"120,990",0.4,30.99,43.69,58.05,73.06,81.04,"64,470","90,870","120,730","151,960","168,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,"190,120",1.7,,,,,46.97,"97,710",0.7,23.54,34.57,47.22,59.88,73.68,"48,960","71,910","98,220","124,550","153,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,"84,820",2.7,,,,,39.09,"81,320",1.1,18.40,24.57,37.03,48.40,62.39,"38,280","51,100","77,030","100,670","129,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,"82,380",2.8,,,,,45.90,"95,460",2.3,18.53,27.51,38.41,60.63,80.87,"38,550","57,220","79,890","126,110","168,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"370,190",1.2,,,,,47.20,"98,180",0.7,21.94,29.77,45.80,61.23,78.08,"45,630","61,920","95,270","127,360","162,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"370,190",1.2,,,,,47.20,"98,180",0.7,21.94,29.77,45.80,61.23,78.08,"45,630","61,920","95,270","127,360","162,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"264,840",1.8,,,,,49.90,"103,800",0.9,23.79,34.48,47.44,61.67,79.57,"49,490","71,720","98,680","128,270","165,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"23,040",4.1,,,,,60.24,"125,300",2.4,30.41,38.61,50.91,73.71,99.43,"63,260","80,320","105,900","153,310","206,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"23,040",4.1,,,,,60.24,"125,300",2.4,30.41,38.61,50.91,73.71,99.43,"63,260","80,320","105,900","153,310","206,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"1,770",2.8,,,,,54.05,"112,430",1.1,29.69,37.91,51.97,64.80,81.49,"61,760","78,850","108,100","134,780","169,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"1,770",2.8,,,,,54.05,"112,430",1.1,29.69,37.91,51.97,64.80,81.49,"61,760","78,850","108,100","134,780","169,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"98,700",3.2,,,,,46.07,"95,830",2.1,23.41,29.78,39.59,57.33,77.33,"48,690","61,940","82,360","119,240","160,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"98,700",3.2,,,,,46.07,"95,830",2.1,23.41,29.78,39.59,57.33,77.33,"48,690","61,940","82,360","119,240","160,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"31,370",3.0,,,,,47.81,"99,450",1.1,23.72,33.71,45.95,60.48,75.62,"49,350","70,120","95,570","125,800","157,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"31,370",3.0,,,,,47.81,"99,450",1.1,23.72,33.71,45.95,60.48,75.62,"49,350","70,120","95,570","125,800","157,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,"105,980",2.4,,,,,52.24,"108,660",1.1,28.57,37.32,48.52,62.87,80.31,"59,430","77,620","100,910","130,770","167,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"105,980",2.4,,,,,52.24,"108,660",1.1,28.57,37.32,48.52,62.87,80.31,"59,430","77,620","100,910","130,770","167,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,"3,970",6.1,,,,,37.48,"77,960",2.3,17.05,22.76,30.03,46.67,69.29,"35,460","47,330","62,460","97,080","144,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,"3,970",6.1,,,,,37.48,"77,960",2.3,17.05,22.76,30.03,46.67,69.29,"35,460","47,330","62,460","97,080","144,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,436,520",0.3,,,,,44.10,"91,740",0.3,22.83,29.55,38.39,54.11,71.37,"47,490","61,470","79,840","112,550","148,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"176,840",1.2,,,,,39.85,"82,880",0.7,22.57,28.95,37.34,47.90,61.08,"46,950","60,220","77,670","99,630","127,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"117,830",1.3,,,,,42.98,"89,400",0.8,23.19,29.71,38.16,48.68,62.19,"48,240","61,810","79,380","101,260","129,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"100,400",1.5,,,,,44.19,"91,900",0.9,23.52,30.05,38.55,49.12,62.49,"48,930","62,500","80,180","102,160","129,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"17,430",4.0,,,,,36.05,"74,980",1.3,20.80,24.72,32.67,45.34,55.47,"43,260","51,420","67,950","94,310","115,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"59,000",2.2,,,,,33.59,"69,870",1.0,18.14,23.21,29.78,38.58,48.76,"37,720","48,270","61,950","80,250","101,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"12,610",3.0,,,,,35.34,"73,510",1.1,22.71,27.88,33.12,41.35,49.73,"47,230","58,000","68,900","86,000","103,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"46,390",2.8,,,,,33.12,"68,880",1.3,17.96,22.93,29.62,38.27,48.68,"37,360","47,690","61,600","79,600","101,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,631,080",0.5,,,,,50.00,"104,000",0.3,29.33,37.24,47.62,61.11,78.00,"61,000","77,470","99,040","127,110","162,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"56,640",2.6,,,,,59.12,"122,970",0.7,37.23,46.22,58.78,73.53,80.95,"77,440","96,130","122,270","152,950","168,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"56,640",2.6,,,,,59.12,"122,970",0.7,37.23,46.22,58.78,73.53,80.95,"77,440","96,130","122,270","152,950","168,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,120",6.8,,,,,41.99,"87,350",2.3,26.83,29.68,39.73,48.02,61.07,"55,810","61,740","82,640","99,880","127,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,120",6.8,,,,,41.99,"87,350",2.3,26.83,29.68,39.73,48.02,61.07,"55,810","61,740","82,640","99,880","127,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"17,190",4.8,,,,,48.57,"101,020",4.3,29.17,36.44,46.83,59.33,74.40,"60,680","75,780","97,410","123,400","154,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"17,190",4.8,,,,,48.57,"101,020",4.3,29.17,36.44,46.83,59.33,74.40,"60,680","75,780","97,410","123,400","154,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"24,180",3.3,,,,,58.58,"121,840",3.6,30.16,38.53,50.75,66.98,90.11,"62,730","80,140","105,550","139,310","187,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"24,180",3.3,,,,,58.58,"121,840",3.6,30.16,38.53,50.75,66.98,90.11,"62,730","80,140","105,550","139,310","187,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"304,310",1.3,,,,,45.91,"95,490",0.5,29.11,35.70,42.33,56.38,64.10,"60,550","74,250","88,050","117,270","133,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"304,310",1.3,,,,,45.91,"95,490",0.5,29.11,35.70,42.33,56.38,64.10,"60,550","74,250","88,050","117,270","133,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"73,750",2.0,,,,,65.50,"136,230",0.9,37.07,48.02,61.62,79.29,#,"77,100","99,880","128,170","164,930",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"73,750",2.0,,,,,65.50,"136,230",0.9,37.07,48.02,61.62,79.29,#,"77,100","99,880","128,170","164,930",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"293,190",1.1,,,,,53.21,"110,670",0.4,30.37,38.28,48.93,62.64,79.03,"63,180","79,610","101,780","130,280","164,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"186,020",1.4,,,,,51.87,"107,890",0.5,29.98,37.74,48.28,61.81,78.33,"62,360","78,500","100,420","128,560","162,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"107,170",1.4,,,,,55.53,"115,490",0.5,35.40,39.18,50.39,64.10,80.24,"73,630","81,500","104,820","133,320","166,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"42,660",2.6,,,,,48.18,"100,220",1.2,28.76,35.99,46.55,60.67,73.65,"59,820","74,850","96,820","126,190","153,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"42,660",2.6,,,,,48.18,"100,220",1.2,28.76,35.99,46.55,60.67,73.65,"59,820","74,850","96,820","126,190","153,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"316,820",0.9,,,,,45.92,"95,520",0.4,29.21,36.85,45.82,52.43,62.36,"60,750","76,650","95,300","109,050","129,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"22,870",4.0,,,,,47.93,"99,700",0.9,28.12,36.85,47.62,60.95,72.46,"58,490","76,650","99,040","126,780","150,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"293,950",0.9,,,,,45.77,"95,200",0.4,29.26,36.85,45.82,50.74,62.32,"60,850","76,650","95,300","105,530","129,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"7,380",8.9,,,,,47.03,"97,820",3.9,27.19,36.83,44.89,57.02,73.02,"56,550","76,600","93,370","118,610","151,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"7,380",8.9,,,,,47.03,"97,820",3.9,27.19,36.83,44.89,57.02,73.02,"56,550","76,600","93,370","118,610","151,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"21,530",2.7,,,,,49.02,"101,950",0.8,29.12,36.85,47.26,61.11,77.44,"60,580","76,650","98,300","127,110","161,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"21,530",2.7,,,,,49.02,"101,950",0.8,29.12,36.85,47.26,61.11,77.44,"60,580","76,650","98,300","127,110","161,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"278,240",1.0,,,,,46.64,"97,000",0.6,29.21,36.56,45.82,57.78,65.49,"60,750","76,050","95,300","120,180","136,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"278,240",1.0,,,,,46.64,"97,000",0.6,29.21,36.56,45.82,57.78,65.49,"60,750","76,050","95,300","120,180","136,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"7,370",3.7,,,,,48.29,"100,450",1.1,23.41,33.71,46.68,61.31,78.23,"48,690","70,110","97,090","127,530","162,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"7,370",3.7,,,,,48.29,"100,450",1.1,23.41,33.71,46.68,61.31,78.23,"48,690","70,110","97,090","127,530","162,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"12,670",5.1,,,,,58.54,"121,760",2.3,36.28,45.12,57.87,65.50,81.25,"75,460","93,840","120,380","136,240","169,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,"12,670",5.1,,,,,58.54,"121,760",2.3,36.28,45.12,57.87,65.50,81.25,"75,460","93,840","120,380","136,240","169,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2170,Petroleum Engineers,broad,"22,100",4.2,,,,,70.06,"145,720",1.3,37.69,48.50,62.91,80.65,#,"78,390","100,880","130,850","167,750",#,,
